0.06040  	0.06165  	-0.2308  	-0.5871  	-0.4241  	-0.4390  	0.19482  	0.11707  	0.26221  	0.36400  	0.08600  	0.55066  	0.24126  	-0.2414  	-0.7465  	0.59203  	0.12140  	0.24334  	0.31901  	0.48042  	0.03857  	0.26218  	-0.4065  	0.09403  	0.12297  	-0.1020  	-0.2325  	-0.2977  	-0.2968  	0.09133  	0.18500  	0.15455  	0.19372  	-0.1115  	0.20101  	0.04097  	0.07332  	0.02785  	-0.3830  	0.21640  	0.43970  	0.08336  	-0.0303  	0.38800  	0.05930  	-0.0675  	0.01927  	0.06424  	0.05228  	-0.1229  	-0.0187  	-0.0332  	-0.0238  	0.01117  	-0.0463  	-0.0299  	-0.0072  	0.00411  	-0.0286  	0.00262  	-0.0062  	-0.0176  	0.05711  	-0.0045  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
-0.0537  	-0.0916  	-0.3914  	-0.6105  	-0.3721  	-0.5270  	0.22981  	-0.0539  	0.20461  	0.44067  	0.08943  	0.50038  	0.21038  	-0.4644  	-0.8980  	0.60924  	0.12388  	0.27946  	0.31690  	0.58009  	-0.2226  	0.27422  	-0.5480  	0.10308  	0.23159  	-0.0991  	-0.3415  	-0.1238  	-0.1539  	0.10687  	0.17242  	0.17639  	0.12954  	-0.1143  	0.12209  	0.16577  	-0.0464  	-0.0233  	-0.3707  	0.27466  	0.44399  	0.06265  	-0.0339  	0.39519  	0.06780  	-0.0678  	0.01757  	0.05734  	0.06641  	-0.1290  	-0.0068  	-0.0405  	-0.0244  	0.00668  	-0.0435  	-0.0349  	0.00752  	-0.0005  	-0.0301  	0.01526  	-0.0159  	-0.0242  	0.05788  	0.00237  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
-0.1515  	-0.0972  	-0.3578  	-0.6355  	-0.4114  	-0.4793  	0.15927  	-0.0078  	0.20098  	0.39941  	0.03859  	0.47051  	0.19036  	-0.5167  	-0.9598  	0.64940  	0.12811  	0.23267  	0.38083  	0.54967  	-0.1349  	0.26357  	-0.5132  	0.18379  	0.30631  	-0.1144  	-0.1139  	-0.2276  	-0.2301  	0.17570  	0.13748  	0.20039  	0.08517  	-0.1224  	0.17892  	0.19609  	0.04312  	0.02422  	-0.4156  	0.21249  	0.40215  	0.08210  	-0.0671  	0.39399  	0.06112  	-0.0678  	0.00283  	0.05077  	0.06218  	-0.1341  	-0.0159  	-0.0348  	-0.0233  	0.00963  	-0.0448  	-0.0359  	0.00598  	0.00800  	-0.0289  	0.00629  	-0.0207  	-0.0339  	0.06417  	-0.0080  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
-0.0072  	-0.0817  	-0.3883  	-0.2790  	-0.1911  	-0.4195  	0.16847  	0.07099  	0.16905  	0.33703  	-0.1943  	0.48873  	0.23988  	-0.3293  	-0.6410  	0.64429  	0.14174  	0.18959  	0.37243  	0.51565  	-0.1192  	0.28239  	-0.5768  	0.20753  	0.39915  	-0.1335  	-0.0413  	-0.2498  	-0.1071  	0.23939  	0.11197  	0.14490  	0.09414  	-0.1054  	0.24552  	0.15178  	0.00716  	-0.0220  	-0.3980  	0.25973  	0.33587  	0.12253  	-0.0662  	0.39011  	0.08712  	-0.0627  	-0.0046  	0.05174  	0.06058  	-0.1521  	-0.0130  	-0.0418  	-0.0183  	-0.0035  	-0.0558  	-0.0270  	0.01317  	0.00869  	-0.0238  	0.01093  	-0.0288  	-0.0322  	0.05937  	-0.0070  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
0.16588  	0.01228  	-0.3618  	-0.1351  	-0.0434  	-0.3359  	0.21722  	0.07641  	0.20125  	0.36653  	-0.3492  	0.48586  	0.32239  	-0.1635  	-0.3443  	0.50691  	0.11201  	0.15194  	0.35633  	0.47209  	-0.1575  	0.38131  	-0.5483  	0.12169  	0.40076  	-0.1499  	-0.0769  	-0.2331  	-0.1317  	0.26235  	0.12748  	0.16115  	0.12108  	-0.0913  	0.28326  	0.11667  	-0.0116  	-0.0331  	-0.3641  	0.28806  	0.31442  	0.10862  	-0.0568  	0.40835  	0.05623  	-0.0649  	0.00415  	0.06145  	0.07883  	-0.1346  	-0.0038  	-0.0393  	-0.0246  	0.00938  	-0.0512  	-0.0279  	0.00545  	0.00248  	-0.0309  	0.01407  	-0.0265  	-0.0154  	0.06035  	-0.0093  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
0.10351  	0.00237  	-0.3493  	-0.2568  	-0.1917  	-0.3592  	0.23234  	0.03198  	0.23234  	0.38025  	-0.2420  	0.53034  	0.35989  	-0.1682  	-0.6458  	0.57209  	0.09725  	0.22084  	0.34674  	0.46923  	-0.2514  	0.33912  	-0.5523  	0.06259  	0.36917  	-0.1471  	-0.2156  	-0.1190  	-0.0675  	0.22827  	0.16277  	0.14147  	0.15136  	-0.1094  	0.16789  	0.12685  	-0.0671  	-0.0599  	-0.3255  	0.29382  	0.39268  	0.08226  	-0.0465  	0.39603  	0.04568  	-0.0656  	0.00299  	0.07879  	0.05712  	-0.1083  	-0.0062  	-0.0365  	-0.0344  	0.01591  	-0.0451  	-0.0359  	0.00295  	-0.0051  	-0.0257  	0.01363  	-0.0161  	-0.0230  	0.06406  	-0.0032  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
-0.1871  	-0.0604  	-0.4436  	-0.8993  	-0.4680  	-0.6439  	0.23142  	-0.0588  	0.19822  	0.47675  	0.02974  	0.44951  	0.21355  	-0.4528  	-0.9125  	0.47337  	0.11951  	0.31164  	0.32731  	0.50689  	-0.1832  	0.28732  	-0.4434  	0.09205  	0.25565  	-0.1083  	-0.2686  	-0.2101  	-0.1730  	0.12658  	0.20590  	0.14496  	0.14049  	-0.1112  	0.08339  	0.14603  	-0.0147  	-0.0172  	-0.3740  	0.27550  	0.44732  	0.06749  	-0.0421  	0.38628  	0.06866  	-0.0708  	0.01302  	0.04578  	0.05376  	-0.1240  	-0.0117  	-0.0415  	-0.0261  	0.01273  	-0.0517  	-0.0444  	0.00449  	0.00812  	-0.0226  	0.01042  	-0.0203  	-0.0248  	0.06161  	-0.0012  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
-0.4388  	-0.1088  	-0.4689  	-1.0110  	-0.5919  	-0.6962  	0.14874  	-0.0673  	0.17079  	0.53302  	0.15895  	0.41393  	0.08724  	-0.6073  	-1.1027  	0.47934  	0.13308  	0.25503  	0.39229  	0.43196  	-0.1675  	0.28074  	-0.3290  	0.06949  	0.17442  	-0.0814  	-0.2492  	-0.2340  	-0.1831  	0.11770  	0.21462  	0.13859  	0.09431  	-0.1105  	0.04143  	0.14665  	0.01233  	-0.0048  	-0.3866  	0.21088  	0.51965  	0.06988  	-0.0154  	0.42111  	0.06178  	-0.0686  	0.01247  	0.04906  	0.05284  	-0.1281  	-0.0220  	-0.0353  	-0.0327  	0.01504  	-0.0454  	-0.0421  	0.00063  	0.00330  	-0.0320  	0.00314  	-0.0111  	-0.0188  	0.05538  	-0.0013  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
-0.3847  	-0.0951  	-0.4108  	-0.9369  	-0.5500  	-0.6180  	0.18700  	-0.0419  	0.18509  	0.46837  	0.09387  	0.44057  	0.13528  	-0.5381  	-1.0149  	0.49548  	0.15839  	0.24199  	0.34218  	0.44428  	-0.1767  	0.30535  	-0.3178  	0.06004  	0.15726  	-0.0697  	-0.2823  	-0.2543  	-0.1981  	0.10685  	0.23602  	0.12701  	0.11606  	-0.1092  	0.02923  	0.14055  	0.02260  	-0.0001  	-0.3756  	0.20542  	0.52621  	0.05046  	-0.0187  	0.41516  	0.05140  	-0.0687  	0.01379  	0.05446  	0.04793  	-0.1276  	-0.0320  	-0.0432  	-0.0268  	0.00894  	-0.0437  	-0.0451  	-0.0008  	0.00640  	-0.0347  	0.00567  	-0.0130  	-0.0122  	0.06856  	0.00104  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
-0.3183  	-0.0647  	-0.4361  	-0.8705  	-0.5008  	-0.5656  	0.17928  	-0.0071  	0.19953  	0.47139  	-0.0112  	0.51876  	0.19961  	-0.4943  	-0.9573  	0.47308  	0.15704  	0.27982  	0.34485  	0.49783  	-0.2362  	0.32595  	-0.3360  	0.01693  	0.15541  	-0.0803  	-0.3533  	-0.1537  	-0.0952  	0.10787  	0.22915  	0.09974  	0.12996  	-0.0781  	-0.0383  	0.13202  	-0.0749  	-0.0085  	-0.3365  	0.23647  	0.52947  	0.03371  	0.00271  	0.42027  	0.04127  	-0.0758  	0.01678  	0.06627  	0.05806  	-0.1297  	-0.0285  	-0.0383  	-0.0319  	0.01171  	-0.0448  	-0.0468  	-0.0004  	0.00331  	-0.0383  	0.00147  	-0.0129  	-0.0147  	0.07068  	-0.0006  	0.16251  	-0.0207  	0.01100  	0.00965  	-0.0075  	0.52757  	
